"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3G59X3vnWomnQ422AX90aJ","Lakeside Goodbye","spotify:artist:4ReYBtwk8GTvuIklAiCqHI","Hammer Head Shark","spotify:album:1e92BUOnVOAXozgjf7oBr8","Lakeside Goodbye","spotify:artist:4ReYBtwk8GTvuIklAiCqHI","Hammer Head Shark","2021-08-04","https://i.scdn.co/image/ab67616d0000b2731d840a9a132c258ebd36e37f","1","1","236050","https://p.scdn.co/mp3-preview/3e1439b7de1ac1ea6c601d61b2ae1dad2df237f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","TCJPP2128128","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-26T10:17:35Z"
"spotify:track:7C37yaKPoOJHUvlNYv991q","テレパス","spotify:artist:4UK2Lzi6fBfUi9rpDt6cik","Yorushika","spotify:album:2UGjDQb2VvvfasGe7n1hxN","テレパス","spotify:artist:4UK2Lzi6fBfUi9rpDt6cik","Yorushika","2023-01-12","https://i.scdn.co/image/ab67616d0000b2734ac87535728a0b40073887cf","1","1","293687","https://p.scdn.co/mp3-preview/a277fcff2d8370ef487e8a6dcf19abcb2b8a3943?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","JPPO02205009","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-26T19:07:28Z"
"spotify:track:0cCJfu64KGOeoB4uVIguY0","アイデンティティ","spotify:artist:2dJlqanxtxDSQk9ntK4TBd","空中メトロ","spotify:album:28xnG8X3ztZ2EYWIBKmNbm","ワンダーランドの地図","spotify:artist:2dJlqanxtxDSQk9ntK4TBd","空中メトロ","2016-08-17","https://i.scdn.co/image/ab67616d0000b27307d56e23a9633d0f4efb255e","1","2","244013","https://p.scdn.co/mp3-preview/089c4236e2e273cc05f4ede1b43ba41c05a9d0c3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","TCJPI1976226","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-27T10:45:22Z"
"spotify:track:5Sm4fkHivtv5aQGt1ac7Dt","so","spotify:artist:2ZstuOmiPstzCw4MXIoND2","kuchu metro","spotify:album:4E40ahqv61iUmf1TleGlNI","map of wanderland","spotify:artist:2ZstuOmiPstzCw4MXIoND2","kuchu metro","2016-08-17","https://i.scdn.co/image/ab67616d0000b2739f4220795409ffd4b5cb3c43","1","9","211879","https://p.scdn.co/mp3-preview/d9ffad4053ed8c713d0047ca5c8d9dacd14e9811?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPI1976233","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-27T12:10:30Z"
"spotify:track:5lyrzIgZ7WsLPuh6GmXPF1","cosmo flight","spotify:artist:2ZstuOmiPstzCw4MXIoND2","kuchu metro","spotify:album:1HOww7G1tpOK1CuBdY6VQO","erase in flat home","spotify:artist:2ZstuOmiPstzCw4MXIoND2","kuchu metro","2016-03-09","https://i.scdn.co/image/ab67616d0000b273fdbe5aef27bb0688898d9979","1","2","273240","https://p.scdn.co/mp3-preview/af570196ed287657590436bfd5076d3ff3b947e3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","TCJPI1976239","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-27T19:41:34Z"
"spotify:track:2Z2NFsx6wTMZCmdTMmvu6W","kusou ereji","spotify:artist:2ZstuOmiPstzCw4MXIoND2","kuchu metro","spotify:album:5FFYHYSRFtToEAOAD400ue","final train i getting #","spotify:artist:2ZstuOmiPstzCw4MXIoND2","kuchu metro","2015-08-05","https://i.scdn.co/image/ab67616d0000b273eb5d7283e69bbc373b6b9c03","1","1","264640","https://p.scdn.co/mp3-preview/1099a95057511816ab2b88a632642786ffeec35c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPI1976254","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-27T20:56:46Z"
"spotify:track:3K2smPXqExSohb13W44qN8","totate many times","spotify:artist:2ZstuOmiPstzCw4MXIoND2","kuchu metro","spotify:album:5FFYHYSRFtToEAOAD400ue","final train i getting #","spotify:artist:2ZstuOmiPstzCw4MXIoND2","kuchu metro","2015-08-05","https://i.scdn.co/image/ab67616d0000b273eb5d7283e69bbc373b6b9c03","1","4","304866","https://p.scdn.co/mp3-preview/947d20284af71d9c687abc99fab909227449d11a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPI1976257","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-27T21:09:36Z"
"spotify:track:0a6TdcND5ysewVCvUbXYbw","doutful","spotify:artist:2ZstuOmiPstzCw4MXIoND2","kuchu metro","spotify:album:5FFYHYSRFtToEAOAD400ue","final train i getting #","spotify:artist:2ZstuOmiPstzCw4MXIoND2","kuchu metro","2015-08-05","https://i.scdn.co/image/ab67616d0000b273eb5d7283e69bbc373b6b9c03","1","5","230746","https://p.scdn.co/mp3-preview/c17a6035a19976c7010fa09a172d2bed4abfccd6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPI1976258","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-01-27T21:14:39Z"
"spotify:track:1LuuEtc0bgoZYm82p79Dzw","海と花束","spotify:artist:61H9d7hbIfFNxJJQmIL9AJ","Kinokoteikoku","spotify:album:0LxNBg29aWO4fEezF54fYk","はじめてのきのこ帝国 UK.PROJECT編","spotify:artist:61H9d7hbIfFNxJJQmIL9AJ","Kinokoteikoku","2018-08-29","https://i.scdn.co/image/ab67616d0000b2734791317ddfdd165a15cd3a92","1","5","192773","https://p.scdn.co/mp3-preview/65adb730d23d7c2b8e41bf9c7c4bb07da6c9c7df?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JPB451303165","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-02T09:58:46Z"
"spotify:track:7HeNlIjeGPr4oiACqxBUgp","switchboard operator","spotify:artist:2IPuwNd2QsC2AXZ9gBW7d1","bungeitengoku","spotify:album:4M53Tu6TrDTAc24jEZWbhe","glorious runaway","spotify:artist:2IPuwNd2QsC2AXZ9gBW7d1","bungeitengoku","2022-02-23","https://i.scdn.co/image/ab67616d0000b273e32615723421e50802ed8e87","1","2","129977","https://p.scdn.co/mp3-preview/0eb8a7638f2284bed490d7f052419aa8859271db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","TCJPR2204609","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-13T14:47:04Z"
"spotify:track:3YRUobIfq5ODgj9xE0WFca","音楽の天才","spotify:artist:0wTERYV74C8OkJRQnNbrDn","SACOYANS","spotify:album:2xYDTeOmxDLWYqqmrqKiJS","Yomosue","spotify:artist:0wTERYV74C8OkJRQnNbrDn","SACOYANS","2020-09-16","https://i.scdn.co/image/ab67616d0000b273ee42bc5121a5ab3df31d09a6","1","2","206018","https://p.scdn.co/mp3-preview/f31e0a2f583bfc75fea8b88d5e24da7f1ab2aadb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","JPG102000798","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-13T20:48:26Z"
"spotify:track:6gh3lffE1bXbncCSFKKl7R","JK","spotify:artist:0wTERYV74C8OkJRQnNbrDn","SACOYANS","spotify:album:2xYDTeOmxDLWYqqmrqKiJS","Yomosue","spotify:artist:0wTERYV74C8OkJRQnNbrDn","SACOYANS","2020-09-16","https://i.scdn.co/image/ab67616d0000b273ee42bc5121a5ab3df31d09a6","1","7","260870","https://p.scdn.co/mp3-preview/696881c10d07de2c2cb53078a5aa451f1a418792?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","JPG102000803","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-13T21:11:55Z"
"spotify:track:0dMTCCAYuGPNHGeaN6s9P3","Primal","spotify:artist:7HNhnD4Yu2sJWyvWbRyc2e","CQ","spotify:album:2SjH6VMdKVKYDKl6MD4Yio","Communication, Cultural, Curiosity Quotient","spotify:artist:7HNhnD4Yu2sJWyvWbRyc2e","CQ","2016-11-02","https://i.scdn.co/image/ab67616d0000b273d5df30b611ba46931c2b1d93","1","2","241775","https://p.scdn.co/mp3-preview/c0a97662d7aab143a7d2e9f22e9b5932e1b960ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","JPS809913934","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-15T13:42:11Z"
"spotify:track:4QufayKW0V0mQ3xtZYeOTh","decay","spotify:artist:1m3xhZ4CN3hm4F3lK8Rw5C","kinoue64","spotify:album:5ypBMJUiLBvIwlSew8ft9j","The Town, You, and the Sky","spotify:artist:1m3xhZ4CN3hm4F3lK8Rw5C","kinoue64","2021-02-16","https://i.scdn.co/image/ab67616d0000b2739c8f530c8cad2c3a0ff472ef","1","1","176791","https://p.scdn.co/mp3-preview/3fd32a7a4b1e2487e958f0de047e90732df23ec9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","TCJPN2191622","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-15T14:27:09Z"
"spotify:track:5LkWXxDxUTwEVHL0pfKL55","Pretender","spotify:artist:5Vo1hnCRmCM6M4thZCInCj","OFFICIAL HIGE DANDISM","spotify:album:5SM9Ykd2q8xfv1LBlVFlhz","Pretender","spotify:artist:5Vo1hnCRmCM6M4thZCInCj","OFFICIAL HIGE DANDISM","2019-05-15","https://i.scdn.co/image/ab67616d0000b27378582014369e64b6596f30ad","1","1","326440","https://p.scdn.co/mp3-preview/da47863123523107c979c50167778d55610bd613?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","JPPC01900265","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-17T22:43:21Z"
"spotify:track:677jqH8ZpoNRkaNGOgkMgG","レーゾンデートル","spotify:artist:2Ho5n7Jb55CYiyzFSDgY3k","PLOT SCRAPS","spotify:album:2att1oSzp36hbCMMU7B2J5","Vital Signs","spotify:artist:2Ho5n7Jb55CYiyzFSDgY3k","PLOT SCRAPS","2018-06-27","https://i.scdn.co/image/ab67616d0000b2730e4349f44b6473ed8692a654","1","2","273746","https://p.scdn.co/mp3-preview/527c1792d08255a3ad742a75d128a1d9b2a0b82e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","JPCO01813570","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-17T22:55:15Z"
"spotify:track:4sI1rN1J8JaugEzPfX2ynS","キミのことが好きで好きで好きで","spotify:artist:3RsHrUY6HZUxOdd0xLafyF","あさぎーにょ","spotify:album:3AzgFVoFdJHhasVGIP2LdG","キミのことが好きで好きで好きで","spotify:artist:3RsHrUY6HZUxOdd0xLafyF","あさぎーにょ","2019-07-09","https://i.scdn.co/image/ab67616d0000b273fc5f954519b235bf91c51236","1","1","211891","https://p.scdn.co/mp3-preview/6bf711aba5f24a1704073809fa7b8c3d425b6364?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","TCJPJ1926126","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-18T08:34:09Z"
"spotify:track:6dU1Yf6VIHVbMg2rSSShrP","drop by drop","spotify:artist:6ETZZnwFZwzgL2VaIW0mE7","その感激と記録","spotify:album:3Yjbjn8rTtVBPgIGU3l4hN","身の程を知れ","spotify:artist:6ETZZnwFZwzgL2VaIW0mE7","その感激と記録","2023-02-08","https://i.scdn.co/image/ab67616d0000b273d35de7aedd964793b03e799c","1","4","233198","https://p.scdn.co/mp3-preview/24b20ecab861b295ae74b4ce860953913dd2f2f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","TCJPU2371930","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-20T20:00:47Z"
"spotify:track:3QyM8Zgb7bHfKzEEbeRGWG","blue moon","spotify:artist:0yIugVENIPSMYiZTYi2CUM","東京初期衝動","spotify:album:1IOeG8Hnn1DRwtzbvHpwQw","Second Kill Virgin","spotify:artist:0yIugVENIPSMYiZTYi2CUM","東京初期衝動","2021-05-26","https://i.scdn.co/image/ab67616d0000b27333d4da5b24573fc355dbd473","1","2","270493","https://p.scdn.co/mp3-preview/ff66e78cd14e8e0766105bc9948a53cda7f9d5d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","JPG102100433","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-20T20:32:14Z"
"spotify:track:7eWbjaNmv3zvTAOOWCMF37","ゲシュタルトの箱庭","spotify:artist:3tIzE1MQigIhocuWtGBNrx","paranoid void","spotify:album:7cHvJpTVGuum5Y69ZbKUmg","Literary Math","spotify:artist:3tIzE1MQigIhocuWtGBNrx","paranoid void","2017-11-01","https://i.scdn.co/image/ab67616d0000b2730046daa04241c6e4af27254d","1","8","219991","https://p.scdn.co/mp3-preview/de50b4cab737d9f357fc5e86972dd2a897148391?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","JPJ591701368","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-21T08:40:20Z"
"spotify:track:0hr7TKIvZ23ghEFpaci0qZ","TEENAGER","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","spotify:album:7lsxjYvnZcW18tTEIaJ0Mg","moratorium","spotify:artist:7HxOuo5CXeShZ03FzmtFKv","Split end","2021-09-08","https://i.scdn.co/image/ab67616d0000b27370e7c3090677f09e741b962e","1","1","236416","https://p.scdn.co/mp3-preview/bbcee90c67e4bc334dcb3e006f3fd02ad656c121?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","JPD362100001","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-21T13:12:53Z"
"spotify:track:5taXM8Qw7JsuRGEHrYqadB","ハルノイデア","spotify:artist:7n1YSR5QaTKJ1kOQZuWCpP","the blue hour","spotify:album:1MGtkzzZQy6RDyjJkjAYAS","annulus","spotify:artist:7n1YSR5QaTKJ1kOQZuWCpP","the blue hour","2022-04-13","https://i.scdn.co/image/ab67616d0000b2738345add95ad013a9ed22f9bd","1","1","247674","https://p.scdn.co/mp3-preview/aadd77a497e73e63685b0a9e2ff9284646f6c11e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","JP92N2220390","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-22T09:30:49Z"
"spotify:track:4VgGQi9FZMrNG4MuiONldI","Kagefumi","spotify:artist:6Xktu0x9IXB4ghFSPw6Jqv","百景","spotify:album:5FFviHXLHrtM8bPkklaXrD","Standing Still In A Moving Scene","spotify:artist:6Xktu0x9IXB4ghFSPw6Jqv","百景","2006-06-07","https://i.scdn.co/image/ab67616d0000b273f785ed75941b6721efaa05f1","1","1","294480","https://p.scdn.co/mp3-preview/9bf5d5d39695f2ccdd2a270c9a97518c92e9d22d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","JPZ100600074","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-22T11:59:50Z"
"spotify:track:1mGHEAOE8TZp2OJOnwc4xL","Gianna","spotify:artist:2LsHpVGhaMqt42OjwxeKbT","Carpenter'sBlue","spotify:album:7zBL1I72MrRtmnmLI2srMK","Garyotensei","spotify:artist:2LsHpVGhaMqt42OjwxeKbT","Carpenter'sBlue","2023-01-12","https://i.scdn.co/image/ab67616d0000b273ef2913cfeb37f2f5d06d53f6","1","5","326686","https://p.scdn.co/mp3-preview/a3395633e38256a53f569621411b8f059fcc0168?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","TCJPU2214759","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-22T20:12:32Z"
"spotify:track:4vrMQaTutsDyOJTsoRvPu7","shiawasenosyukuzu","spotify:artist:4DW5CvPjfkLI91QpKLBQDj","ouka","spotify:album:4UFlI7BEcF8ISGejCRdiVP","shiawasenosyukuzu / subarasiihibi","spotify:artist:4DW5CvPjfkLI91QpKLBQDj","ouka","2022-08-17","https://i.scdn.co/image/ab67616d0000b2733e9f6b2b440bd4ba1edbf39d","1","1","201510","https://p.scdn.co/mp3-preview/012c567fd84bae2b0510069037acf319ab073196?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","TCJPS2278711","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-22T20:33:40Z"
"spotify:track:5f50nmpNan4DOD8C3J4DQA","0303","spotify:artist:7KEhGKSsPLAgoNLnRG6bd8","D.B.Inches","spotify:album:1ebMV99Hon7XZURKGtSsps","0303","spotify:artist:7KEhGKSsPLAgoNLnRG6bd8","D.B.Inches","2022-06-17","https://i.scdn.co/image/ab67616d0000b27371643fc0190266535cf50e04","1","1","220279","https://p.scdn.co/mp3-preview/52f7c301c121f8b2bb3a4d58846f95d24568cbb6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","JP92A2205138","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-22T20:52:54Z"
"spotify:track:2axjzLzEPS1josrCv6Fvaz","杞憂に終わる","spotify:artist:63OLmcaJaxBiEEq9JRl7E1","poor man's rose","spotify:album:3hzwmQWL89F5zgzzG2hnPB","杞憂に終わる","spotify:artist:63OLmcaJaxBiEEq9JRl7E1","poor man's rose","2023-02-22","https://i.scdn.co/image/ab67616d0000b273bcadd5d3d8003d8f86cd68b1","1","1","204382","https://p.scdn.co/mp3-preview/d422cdfe448e215d478856186fc8160a61714ede?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","JPM902300007","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-24T22:58:39Z"
"spotify:track:130dsYbbXp9jQnETiJ7axI","Choose me","spotify:artist:5Wh3G01Xfxn2zzEZNpuYHH","BAND-MAID","spotify:album:6u0ZnCbMJZdi07crl7hAnE","Daydreaming/Choose me","spotify:artist:5Wh3G01Xfxn2zzEZNpuYHH","BAND-MAID","2017","https://i.scdn.co/image/ab67616d0000b273bdcf260c46606bd1fb8bef39","1","2","221400","https://p.scdn.co/mp3-preview/c3c3dc73608f220b460f751a1bfdbb2dafbcb54f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","JPCR01703760","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-26T13:02:27Z"
"spotify:track:1UiAsM3NsxqaSsGO5RD3pZ","桜のころ","spotify:artist:6FuFgQvi3GNYr4yDuh4Fxq","Conton Candy","spotify:album:6BHIGYRKBHDluiYCJNO2my","桜のころ","spotify:artist:6FuFgQvi3GNYr4yDuh4Fxq","Conton Candy","2023-03-01","https://i.scdn.co/image/ab67616d0000b27373391c46523c4dc930f2e393","1","1","328279","https://p.scdn.co/mp3-preview/5e37d41e7416eb6a99dae2a3349895ac6aa29577?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JPU902300809","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-07T11:05:25Z"
"spotify:track:0WU6X7zrIzlsppbGc2NK7s","春","spotify:artist:6S8w5rLsEwjN21jQeRES0n","Hitsujibungaku","spotify:album:2JawzmtcTiedPwjiCvRlAu","トンネルを抜けたら","spotify:artist:6S8w5rLsEwjN21jQeRES0n","Hitsujibungaku","2017-10-04","https://i.scdn.co/image/ab67616d0000b2732bb2712fbecdb1719d4de6f5","1","2","307000","https://p.scdn.co/mp3-preview/010673c2742b01d3bd9e87d75ff1d3ffd802f0b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","JPJ901709380","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-09T08:59:10Z"
"spotify:track:10QrIV3QDalKQLHkaF7bug","Blue.2","spotify:artist:6S8w5rLsEwjN21jQeRES0n","Hitsujibungaku","spotify:album:2JawzmtcTiedPwjiCvRlAu","トンネルを抜けたら","spotify:artist:6S8w5rLsEwjN21jQeRES0n","Hitsujibungaku","2017-10-04","https://i.scdn.co/image/ab67616d0000b2732bb2712fbecdb1719d4de6f5","1","5","344000","https://p.scdn.co/mp3-preview/c1e6806793596786d663b17a6c40c6992b781ead?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","JPJ901709410","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-09T17:02:21Z"
"spotify:track:77lSkyzWxQhV44PeKPyYUB","Secret","spotify:artist:1AkoIKpP1Oa5WI4CacVzCj","hinemosugara","spotify:album:44AEEajMqqwROIrfxR8dGv","Secret","spotify:artist:1AkoIKpP1Oa5WI4CacVzCj","hinemosugara","2023-01-15","https://i.scdn.co/image/ab67616d0000b273826a83ba2d73cce25ec47b64","1","1","216500","https://p.scdn.co/mp3-preview/a5d8c8b247d41aeb4d9b9acd719f8670fb73d38a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPU2226352","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-09T10:03:31Z"
"spotify:track:4VP5WUKSbviGuoLy6c46Ea","さよならを言えたかな","spotify:artist:72PvGatrHUWZIbyyntvdpM","culenasm","spotify:album:0JcjkBE4V8o679zLmzfJdf","さよならを言えたかな","spotify:artist:72PvGatrHUWZIbyyntvdpM","culenasm","2023-03-01","https://i.scdn.co/image/ab67616d0000b273c7b17616d2fb5e51d2be64b7","1","1","194890","https://p.scdn.co/mp3-preview/4878659d3a006b34a9e7e016955fa662709222b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","JPP302300066","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-09T14:11:52Z"
"spotify:track:5PmWA94vilSQJJSCAhqAk9","恋なんて","spotify:artist:6S8w5rLsEwjN21jQeRES0n","Hitsujibungaku","spotify:album:0tOLYIYEroDfMbSkhEqK2w","ざわめき","spotify:artist:6S8w5rLsEwjN21jQeRES0n","Hitsujibungaku","2020-02-05","https://i.scdn.co/image/ab67616d0000b273e679646ce979e7ed392a6c79","1","5","246172","https://p.scdn.co/mp3-preview/9962402e137d540946280a0f8a3faa8cf1ffba5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","JPJ901913180","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-09T14:19:48Z"
"spotify:track:03xgICnOSxctEs1gFdBoHB","夕凪","spotify:artist:6S8w5rLsEwjN21jQeRES0n","Hitsujibungaku","spotify:album:0tOLYIYEroDfMbSkhEqK2w","ざわめき","spotify:artist:6S8w5rLsEwjN21jQeRES0n","Hitsujibungaku","2020-02-05","https://i.scdn.co/image/ab67616d0000b273e679646ce979e7ed392a6c79","1","3","356361","https://p.scdn.co/mp3-preview/01f9a6d098853a2d7fa8892cfb6724a5af4578aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","JPJ901913160","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-09T14:41:02Z"
"spotify:track:06aOEOzkpkGJzVgriDO80D","seifuku","spotify:artist:2IPuwNd2QsC2AXZ9gBW7d1","bungeitengoku","spotify:album:1j3X6msJDaI7v8oL0l5sxQ","poolside ni hanataba wo","spotify:artist:2IPuwNd2QsC2AXZ9gBW7d1","bungeitengoku","2019-06-14","https://i.scdn.co/image/ab67616d0000b2738a2beb59df804d36dd58b8b5","1","2","154660","https://p.scdn.co/mp3-preview/6692277460f00cdeeae86eecf9b0961cdf53466e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","TCJPJ1912465","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-09T23:33:18Z"
"spotify:track:6HPYmvawilL5qkdhs4mt1x","春を発つ","spotify:artist:2c32JruIkUyfdycHmhIph4","花譜","spotify:album:1GDzE0TWO5XvWYbI9fSsCz","狂想","spotify:artist:2c32JruIkUyfdycHmhIph4","花譜","2023-03-08","https://i.scdn.co/image/ab67616d0000b273dbf0a534c7591afca04e834a","1","4","274693","https://p.scdn.co/mp3-preview/bf513d9f8e4ca4caf4061c5976ad036face00af6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","JPY392200802","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-10T09:27:11Z"
"spotify:track:6wEpSYhoD5ZENzdIMYzR6g","邂逅","spotify:artist:2c32JruIkUyfdycHmhIph4","花譜","spotify:album:1GDzE0TWO5XvWYbI9fSsCz","狂想","spotify:artist:2c32JruIkUyfdycHmhIph4","花譜","2023-03-08","https://i.scdn.co/image/ab67616d0000b273dbf0a534c7591afca04e834a","1","14","330213","https://p.scdn.co/mp3-preview/acc76ccf2167067b4ed0da7cc79979f87722ff0f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","JPY392200809","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-10T09:27:15Z"
"spotify:track:1p4WLEMwP4IAwlF6ec8kVC","BrokenShower","spotify:artist:3rUTguiMzTMxzTFPSytp6M","GOHOBI","spotify:album:3OrlRK3mWdWxaZqWca5J5u","BrokenShower","spotify:artist:3rUTguiMzTMxzTFPSytp6M","GOHOBI","2021-09-25","https://i.scdn.co/image/ab67616d0000b273f74db993c9d03d7479bd23ea","1","1","221861","https://p.scdn.co/mp3-preview/6a29d618d31a4b5d8440ea5a711cabfc24f87475?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","TCJPP2179445","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-12T12:41:32Z"
"spotify:track:6ajBUPEdox5iKrcQs5OIm9","111511","spotify:artist:1u3B7ghkXe7pvfxZTmBJlV","downt","spotify:album:7i0oIv9pYByzlpOyuMQiEJ","downt","spotify:artist:1u3B7ghkXe7pvfxZTmBJlV","downt","2021-10-01","https://i.scdn.co/image/ab67616d0000b273bf006b8e6cb48bd2d32ac45b","1","2","263128","https://p.scdn.co/mp3-preview/194abe5a9f6c7ac3179b35e87b221ab842817d9b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","TCJPP2190170","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-12T12:53:09Z"
"spotify:track:7hqqt6ObTNuCkmH6VkT4Bq","togatta knife to telecaster","spotify:artist:2IPuwNd2QsC2AXZ9gBW7d1","bungeitengoku","spotify:album:1j3X6msJDaI7v8oL0l5sxQ","poolside ni hanataba wo","spotify:artist:2IPuwNd2QsC2AXZ9gBW7d1","bungeitengoku","2019-06-14","https://i.scdn.co/image/ab67616d0000b2738a2beb59df804d36dd58b8b5","1","1","186195","https://p.scdn.co/mp3-preview/5c65b7bdb290df1614c0c0cd09bb22161695e37c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","TCJPJ1912463","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-21T12:40:14Z"
"spotify:track:27RiTu172K07nSQ6REoEVb","oath","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","spotify:album:41XSXXjhLOaHhARWnUawcI","minohodo wo shire","spotify:artist:2lsYVCyl3FuXbvAppDNcxk","sono kangeki to kiroku","2023-02-08","https://i.scdn.co/image/ab67616d0000b27374e3566a055867c22c5114ef","1","2","322137","https://p.scdn.co/mp3-preview/c14d696694f5bbee92f07398e780f2c8009e971a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","TCJPU2371916","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-03-27T10:53:46Z"
